蔬菜 產品日交易行情,,,,,,,,,,
交易日期：,113/10/01 ~ 113/10/31 (農曆:113/08/29 ~ 113/09/29),,,,,,,,,
市　　場：,全部市場,,,,,,,,,
產　　品：,全部產品,,,,,,,,,
日　　期,市　　場,產　　品,上價,中價,下價,平均價(元/公斤),增減%,交易量(公斤),增減%,
113/10/04,220 板橋區,FN5 敏豆 醜豆 ,91.8 ,72.9 ,65.0 ,75.1 , - 31,103 , + 20,7735.3
113/10/04,220 板橋區,FR9 青花苔 進口 ,162.5 ,162.5 ,156.0 ,161.2 , +  1,"1,469 ", + 17,236802.8
113/10/04,220 板橋區,FT0 南瓜 其他 ,20.0 ,20.0 ,20.0 ,20.0 ,  -  ,40 ,  -  ,800
113/10/04,220 板橋區,FT1 南瓜 木瓜形 ,52.6 ,38.6 ,26.7 ,39.0 , + 16,"1,319 ", - 39,51441
113/10/04,220 板橋區,FT2 南瓜 圓形 ,30.0 ,30.0 ,30.0 ,30.0 , - 16,40 , - 76,1200
113/10/04,220 板橋區,FT5 南瓜 青如意 ,105.8 ,70.0 ,35.6 ,70.3 , +  9,760 , -  0,53428
113/10/04,220 板橋區,FT9 南瓜 進口 ,55.0 ,55.0 ,55.0 ,55.0 ,    0,100 ,    0,5500
113/10/04,220 板橋區,FU1 隼人瓜  ,22.4 ,13.6 ,12.0 ,15.0 , - 10,"1,020 ", - 29,15300
113/10/04,220 板橋區,FU2 隼人瓜 瓜苗 ,124.5 ,99.0 ,96.1 ,103.5 , - 28,172 , + 72,17802
113/10/04,220 板橋區,FV0 辣椒 其他 ,150.0 ,150.0 ,150.0 ,150.0 ,  -  ,5 ,  -  ,750
113/10/04,220 板橋區,FV1 辣椒 紅小 ,102.4 ,90.0 ,81.2 ,90.7 , + 37,85 , +209,7709.5
113/10/04,220 板橋區,FV2 辣椒 青小 ,52.0 ,52.0 ,52.0 ,52.0 ,  -  ,30 ,  -  ,1560
113/10/04,220 板橋區,FV4 辣椒 朝天椒 ,167.0 ,167.0 ,167.0 ,167.0 , + 54,3 , - 89,501
113/10/04,220 板橋區,FV6 辣椒 糯米椒 ,130.0 ,121.8 ,104.4 ,119.9 , - 12,174 , +521,20862.6
113/10/04,220 板橋區,FV9 辣椒 進口 ,116.7 ,109.1 ,81.1 ,105.0 , +  5,190 , +533,19950
113/10/04,220 板橋區,FY4 玉米 玉米筍 ,99.8 ,25.4 ,12.0 ,37.6 , - 22,159 , - 52,5982.16
113/10/04,220 板橋區,FY5 玉米 糯米黑 ,27.4 ,18.6 ,13.9 ,19.4 , - 17,"3,298 ", +137,63981.2
113/10/04,220 板橋區,FY6 玉米 甜軟殼 ,24.0 ,18.2 ,10.3 ,17.8 , - 11,"4,235 ", -  9,75383
113/10/04,220 板橋區,FY9 玉米 進口 ,208.3 ,208.3 ,208.3 ,208.3 ,    0,360 , + 36,74988
113/10/04,220 板橋區,FZ1 落花生 生 ,49.5 ,41.8 ,40.0 ,43.0 , +  6,345 , + 10,14835
113/10/04,220 板橋區,LA1 甘藍 初秋 ,52.0 ,44.1 ,34.0 ,43.7 , + 12,900 , - 93,39330
113/10/04,220 板橋區,LA2 甘藍 改良種 ,43.9 ,33.4 ,19.4 ,32.7 , + 13,"14,584 ", - 17,476896.8
113/10/04,220 板橋區,LA9 甘藍 進口 ,50.0 ,44.8 ,41.0 ,45.1 , + 19,"2,415 ", + 22,108916.5
113/10/04,220 板橋區,LB1 小白菜 土白菜 ,73.5 ,62.0 ,57.2 ,63.4 , -  6,"1,949 ", +478,123566.6
113/10/04,220 板橋區,LB2 小白菜 蚵仔白 ,80.7 ,68.4 ,41.5 ,65.4 , +  9,"1,852 ", -  3,121120.8
113/10/04,220 板橋區,LC0 包心白 其他 ,30.0 ,30.0 ,30.0 ,30.0 ,  -  ,42 ,  -  ,1260
113/10/04,220 板橋區,LC1 包心白 包白 ,40.6 ,25.7 ,16.3 ,26.8 , +  7,"4,332 ", + 62,116097.6
113/10/04,220 板橋區,LC9 包心白 進口 ,95.3 ,53.3 ,53.3 ,61.7 , + 16,"1,625 ", +442,100262.5
113/10/04,220 板橋區,LD1 青江白菜 小梗 ,74.3 ,65.4 ,36.3 ,61.4 , + 13,"1,650 ", -  0,101310
113/10/04,220 板橋區,LE1 皇宮菜 小葉 ,78.7 ,45.8 ,33.3 ,49.9 , +  7,305 , +  9,15219.5
113/10/04,220 板橋區,LE2 皇宮菜 大葉 ,70.0 ,31.3 ,26.0 ,38.0 , +  3,50 , - 55,1900
113/10/04,220 板橋區,LF2 蕹菜 小葉 ,83.2 ,66.5 ,54.4 ,67.4 , + 17,"2,531 ", +  8,170589.4
113/10/04,220 板橋區,LF3 蕹菜 水蕹菜 ,50.0 ,50.0 ,50.0 ,50.0 , + 72,80 , - 53,4000
113/10/04,220 板橋區,LG2 芹菜 白梗 ,255.5 ,182.3 ,117.2 ,183.9 , -  6,210 , +  2,38619
113/10/04,220 板橋區,LG3 芹菜 西洋芹菜 ,40.0 ,40.0 ,40.0 ,40.0 , + 65,150 , - 29,6000
113/10/04,220 板橋區,LG9 芹菜 進口 ,50.0 ,50.0 ,50.0 ,50.0 ,    0,504 , +102,25200
113/10/04,220 板橋區,LH2 菠菜 角葉 ,95.0 ,56.6 ,45.0 ,62.0 , + 34,255 , - 60,15810
113/10/04,220 板橋區,LI3 萵苣菜 本島圓葉 ,110.0 ,100.6 ,86.8 ,99.7 , + 16,840 , - 23,83748
113/10/04,220 板橋區,LI4 萵苣菜 本島尖葉 ,55.0 ,55.0 ,55.0 ,55.0 ,  -  ,20 ,  -  ,1100
113/10/04,220 板橋區,LI5 萵苣菜 油麥菜 ,75.6 ,70.2 ,63.0 ,69.8 , + 13,887 , - 19,61912.6
113/10/04,220 板橋區,LI6 萵苣菜 蘿美 ,300.0 ,300.0 ,300.0 ,300.0 ,  -  ,4 ,  -  ,1200
113/10/04,220 板橋區,LI8 萵苣菜 水耕 ,127.0 ,127.0 ,113.9 ,124.4 , + 31,98 , + 31,12191.2
113/10/04,220 板橋區,LI9 萵苣菜 進口 ,155.3 ,119.5 ,47.2 ,112.2 , +  1,"1,158 ", + 51,129927.6
113/10/04,220 板橋區,LJ3 芥菜 大芥菜 ,32.6 ,26.2 ,26.0 ,27.4 , + 12,900 , + 84,24660
113/10/04,220 板橋區,LJ4 芥菜 小芥菜 ,55.0 ,38.2 ,30.0 ,39.9 , -  7,220 , - 52,8778
113/10/04,220 板橋區,LK2 芥藍菜  ,81.9 ,80.0 ,66.3 ,77.6 , + 29,320 , +191,24832
113/10/04,220 板橋區,LK3 芥藍菜 芥藍芽 ,89.8 ,61.7 ,54.1 ,65.8 , + 28,277 , - 63,18226.6
113/10/04,220 板橋區,LM2 莧菜 白莧菜 ,75.0 ,75.0 ,75.0 ,75.0 , + 45,350 , - 64,26250
113/10/04,220 板橋區,LN1 油菜  ,60.7 ,53.7 ,33.2 ,51.0 , + 28,968 , - 58,49368
113/10/04,220 板橋區,LO1 甘薯葉  ,94.6 ,44.5 ,30.3 ,51.7 , + 25,"1,478 ", - 43,76412.6
113/10/04,220 板橋區,LP1 芫荽  ,162.8 ,140.8 ,129.0 ,142.8 , +  6,34 , - 53,4783.8
113/10/04,220 板橋區,LP2 九層塔  ,103.0 ,57.5 ,29.0 ,60.9 , + 78,165 , - 47,10048.5
113/10/04,220 板橋區,LQ1 紅鳳菜 紅鳳菜 ,100.0 ,88.2 ,73.5 ,87.6 , -  3,230 , +999,20148
113/10/04,220 板橋區,LS1 茴香  ,67.0 ,67.0 ,67.0 ,67.0 ,  -  ,15 ,  -  ,1005
113/10/04,220 板橋區,LT3 海菜 水蓮 ,177.3 ,154.8 ,78.8 ,144.1 , - 11,123 , - 34,17724.3
113/10/04,220 板橋區,LX1 蕨菜 過貓 ,57.0 ,46.3 ,25.0 ,44.2 , - 51,25 , +150,1105
113/10/04,220 板橋區,MA1 洋菇  ,55.0 ,51.6 ,45.0 ,50.9 , -  9,86 , +153,4377.4
113/10/04,220 板橋區,MA2 洋菇 盒裝 ,55.0 ,55.0 ,55.0 ,55.0 , - 15,27 , +125,1485
113/10/04,220 板橋區,MC1 濕木耳  ,45.0 ,43.3 ,39.7 ,42.9 , -  1,312 , - 31,13384.8
113/10/04,220 板橋區,MD1 濕香菇  ,49.2 ,44.5 ,43.0 ,45.2 , -  3,324 , - 60,14644.8
113/10/04,220 板橋區,ME1 金絲菇 金針菇 ,21.6 ,18.5 ,17.0 ,18.8 , -  4,736 , + 38,13836.8
113/10/04,220 板橋區,ME2 金絲菇 盒裝 ,25.0 ,25.0 ,25.0 ,25.0 , + 39,12 ,    0,300
113/10/04,220 板橋區,MF1 蠔菇 鮑魚菇 ,49.0 ,42.0 ,35.0 ,42.0 , - 14,24 , + 33,1008
113/10/04,220 板橋區,MI1 秀珍菇  ,46.9 ,44.6 ,41.3 ,44.4 , -  1,178 , -  5,7903.2
113/10/04,220 板橋區,MJ1 杏鮑菇  ,62.6 ,42.3 ,34.8 ,44.9 , +  1,826 , - 24,37087.4
113/10/04,220 板橋區,MJ2 杏鮑菇 盒裝 ,46.0 ,46.0 ,46.0 ,46.0 , +  5,10 , - 55,460
113/10/04,220 板橋區,MK1 鴻喜菇  ,55.0 ,53.4 ,49.5 ,53.0 , -  4,154 , +  7,8162
113/10/04,220 板橋區,MX1 其他菇類  ,51.5 ,50.0 ,50.0 ,50.3 , +  9,69 , +103,3470.7
113/10/04,220 板橋區,OE2 醃瓜 漬 漬,35.0 ,35.0 ,35.0 ,35.0 , -  1,72 , + 24,2520
113/10/04,220 板橋區,OX1 其他  ,45.0 ,13.5 ,12.0 ,19.5 , +  5,732 , + 28,14274
113/10/04,220 板橋區,SA3 蘿蔔 矸仔 ,14.7 ,12.0 ,10.0 ,12.1 , - 15,"4,027 ", +172,48726.7
113/10/04,220 板橋區,SA7 蘿蔔 甜菜根 ,10.0 ,10.0 ,10.0 ,10.0 ,  -  ,20 ,  -  ,200
113/10/04,220 板橋區,SA9 蘿蔔 進口 ,30.0 ,30.0 ,30.0 ,30.0 , +  6,"3,100 ", -  8,93000
113/10/04,220 板橋區,SB1 胡蘿蔔 未洗 ,15.0 ,14.0 ,9.3 ,13.2 , - 18,"2,075 ", - 34,27390
113/10/04,220 板橋區,SB2 胡蘿蔔 清洗 ,25.0 ,19.5 ,10.7 ,18.9 , - 12,"6,600 ", - 15,124740
113/10/04,220 板橋區,SB9 胡蘿蔔 進口 ,25.0 ,25.0 ,25.0 ,25.0 ,  -  ,100 ,  -  ,2500
113/10/04,220 板橋區,SC1 馬鈴薯 本產 ,22.8 ,18.5 ,8.3 ,17.3 , - 10,"3,744 ", - 30,64771.2
113/10/04,220 板橋區,SC9 馬鈴薯 進口 ,34.8 ,34.8 ,26.1 ,33.1 , -  5,"1,311 ", +  3,43394.1
113/10/04,220 板橋區,SD1 洋蔥 本產 ,21.0 ,21.0 ,21.0 ,21.0 , + 40,600 , +999,12600
113/10/04,220 板橋區,SD9 洋蔥 進口 ,41.7 ,40.4 ,39.2 ,40.4 , -  1,"5,543 ", - 50,223937.2
113/10/04,220 板橋區,SE2 青蔥 北蔥 ,77.5 ,65.2 ,48.4 ,64.3 , - 24,"1,342 ", - 34,86290.6
113/10/04,220 板橋區,SE5 青蔥 紅蔥頭 ,113.1 ,100.0 ,100.0 ,102.6 , +  3,39 , - 57,4001.4
113/10/04,220 板橋區,SE6 青蔥 粉蔥 ,158.8 ,101.9 ,58.4 ,104.6 , +  7,683 , - 46,71441.8
113/10/04,220 板橋區,SF2 韭菜 韭菜黃 ,220.0 ,220.0 ,214.2 ,218.9 , -  4,78 , + 18,17074.2
113/10/04,220 板橋區,SF3 韭菜 韭菜花 ,195.1 ,172.3 ,151.7 ,172.7 , +  2,113 , + 66,19515.1
113/10/04,220 板橋區,SF4 韭菜 青頭 ,78.8 ,62.5 ,45.2 ,62.3 , - 12,782 , -  9,48718.6
113/10/04,220 板橋區,SG2 大蒜 軟梗 ,136.4 ,71.6 ,60.0 ,82.2 , - 17,476 , +495,39127.2
113/10/04,220 板橋區,SG5 大蒜 蒜頭 ,175.0 ,163.1 ,109.3 ,154.7 , + 27,37 , + 32,5723.9
113/10/04,220 板橋區,SG6 大蒜 蒜仁 ,172.7 ,155.0 ,155.0 ,158.5 , +  6,123 , + 71,19495.5
113/10/04,220 板橋區,SG7 大蒜 蒜瓣 ,99.0 ,95.5 ,79.9 ,93.1 , - 15,128 , - 25,11916.8
113/10/04,220 板橋區,SH1 竹筍 麻竹筍 ,45.0 ,45.0 ,29.7 ,41.9 , +  1,860 , + 15,36034
113/10/04,220 板橋區,SH5 竹筍 烏殼綠 ,38.0 ,37.2 ,33.0 ,36.5 , -  4,122 , +  9,4453
113/10/04,220 板橋區,SJ1 芋 麵芋 ,15.0 ,15.0 ,15.0 ,15.0 ,  -  ,90 ,  -  ,1350
113/10/04,220 板橋區,SJ2 芋 檳榔心芋 ,52.0 ,45.9 ,36.7 ,45.3 , - 13,"2,004 ", +215,90781.2
113/10/04,220 板橋區,SM9 牛蒡 進口 ,100.0 ,100.0 ,81.8 ,96.4 , -  4,110 , + 10,10604
113/10/04,220 板橋區,SN1 蓮藕  ,49.0 ,42.6 ,20.0 ,39.3 , - 16,90 , - 25,3537
113/10/04,220 板橋區,SO0 甘薯 其他 ,27.7 ,24.4 ,21.1 ,24.4 , + 22,325 , +999,7930
113/10/04,220 板橋區,SO1 甘薯 臺農57號 ,29.3 ,23.8 ,21.0 ,24.4 , - 12,"2,850 ", - 32,69540
113/10/04,220 板橋區,SO2 甘薯 芋仔甘薯 ,20.0 ,20.0 ,20.0 ,20.0 , - 11,25 , - 50,500
113/10/04,220 板橋區,SO3 甘薯 臺農66號 ,30.0 ,25.0 ,22.3 ,25.5 , -  7,500 , +  5,12750
113/10/04,220 板橋區,SP0 薑 其他 ,100.0 ,100.0 ,90.6 ,98.1 ,  -  ,17 ,  -  ,1667.7
113/10/04,220 板橋區,SP1 薑 老薑 ,70.6 ,54.6 ,42.9 ,55.4 , +  7,216 , - 55,11966.4
113/10/04,220 板橋區,SP2 薑 嫩薑 ,40.1 ,31.6 ,22.0 ,31.4 , + 43,510 , +372,16014
113/10/04,220 板橋區,SQ1 茭白筍 帶殼 ,68.9 ,55.9 ,31.9 ,53.7 , - 12,780 , + 37,41886
113/10/04,220 板橋區,SQ3 茭白筍 去殼 ,145.7 ,101.9 ,77.1 ,105.7 , +  2,303 , - 17,32027.1
113/10/04,220 板橋區,SU2 薯蕷 白薯蕷 ,46.7 ,42.0 ,42.0 ,43.0 , - 30,"1,548 ", +449,66564
113/10/04,220 板橋區,SU9 薯蕷 進口 ,190.0 ,190.0 ,190.0 ,190.0 , + 27,10 , - 80,1900
113/10/04,220 板橋區,SV2 蘆筍 綠蘆筍 ,290.9 ,157.1 ,113.9 ,175.2 , + 19,23 , + 28,4029.6
113/10/04,220 板橋區,SV3 蘆筍 蘆筍花 ,100.0 ,100.0 ,100.0 ,100.0 ,  -  ,3 ,  -  ,300
113/10/04,220 板橋區,SX1 芽菜類 綠豆芽 ,13.0 ,11.5 ,11.0 ,11.7 , -  9,"3,780 ", +999,44226
113/10/04,220 板橋區,SX2 芽菜類 黃豆芽 ,20.0 ,20.0 ,20.0 ,20.0 ,  -  ,4 ,  -  ,80
113/10/04,220 板橋區,SX3 芽菜類 豌豆芽 ,84.9 ,82.0 ,82.0 ,82.6 , +  1,31 , - 11,2560.6
113/10/04,220 板橋區,SX4 芽菜類 苜蓿芽 ,80.0 ,75.0 ,75.0 ,76.0 , + 10,54 , +200,4104
113/10/04,220 板橋區,SZ3 金針筍  ,80.0 ,80.0 ,80.0 ,80.0 ,  -  ,1 ,  -  ,80
113/10/05,220 板橋區,FA1 黃秋葵  ,108.2 ,67.2 ,21.5 ,66.2 , +  5,462 , + 66,30584.4
113/10/05,220 板橋區,FB1 花椰菜 青梗 ,74.1 ,46.4 ,29.2 ,48.5 , + 15,"1,116 ", +  4,54126
113/10/05,220 板橋區,FC1 胡瓜 黑刺 ,46.2 ,27.7 ,19.1 ,29.7 , -  9,"1,861 ", + 41,55271.7
113/10/05,220 板橋區,FD0 花胡瓜 其他 ,85.0 ,77.2 ,75.0 ,78.3 , + 12,36 , + 50,2818.8
113/10/05,220 板橋區,FD1 花胡瓜  ,83.4 ,57.9 ,31.8 ,57.8 , +  1,"3,094 ", - 27,178821.64
113/10/05,220 板橋區,FE1 冬瓜 白皮 ,21.0 ,19.5 ,11.3 ,18.1 , -  7,"5,892 ", +174,106645.2
113/10/05,220 板橋區,FF0 絲瓜 其他 ,75.7 ,50.0 ,25.0 ,50.2 , + 54,256 , - 52,12851.2
113/10/05,220 板橋區,FF1 絲瓜  ,48.9 ,34.0 ,24.6 ,35.1 , + 11,"3,889 ", -  2,136503.9
113/10/05,220 板橋區,FG0 苦瓜 其他 ,67.1 ,49.1 ,31.0 ,49.1 , -  3,213 , - 22,10458.3
113/10/05,220 板橋區,FG1 苦瓜 白大米 ,82.5 ,55.5 ,29.6 ,55.7 , - 10,"1,455 ", + 10,81043.5
113/10/05,220 板橋區,FG4 苦瓜 翠綠 ,44.2 ,40.7 ,39.0 ,41.1 , + 12,262 , + 68,10768.2
113/10/05,220 板橋區,FH3 扁蒲 花蒲 ,40.1 ,28.8 ,19.7 ,29.3 , +  5,"2,499 ", + 26,73220.7
113/10/05,220 板橋區,FH4 扁蒲 梨子蒲 ,28.0 ,28.0 ,28.0 ,28.0 , + 93,20 , - 38,560
113/10/05,220 板橋區,FI1 茄子 胭脂茄 ,39.0 ,39.0 ,39.0 ,39.0 ,  -  ,234 ,  -  ,9126
113/10/05,220 板橋區,FI2 茄子 麻荸茄 ,110.6 ,60.0 ,42.5 ,66.6 , +  8,793 , + 27,52813.8
113/10/05,220 板橋區,FJ3 番茄 牛番茄 ,149.7 ,85.6 ,58.8 ,93.0 , - 11,"3,168 ", + 65,294624
113/10/05,220 板橋區,FK4 甜椒 彩色種 ,100.6 ,45.8 ,18.1 ,51.2 , - 42,360 , +620,18432
113/10/05,220 板橋區,FK5 甜椒 青椒 ,108.8 ,61.3 ,34.6 ,65.4 , + 63,"1,027 ", +172,67165.8
113/10/05,220 板橋區,FK6 甜椒 水果彩椒 ,147.9 ,109.3 ,66.0 ,108.4 , +  6,221 , + 44,23956.4
113/10/05,220 板橋區,FL9 豌豆 進口 ,135.2 ,88.0 ,45.0 ,88.8 , - 30,377 , + 44,33477.6
113/10/05,220 板橋區,FM2 菜豆 青色 ,89.7 ,74.5 ,52.2 ,73.1 , +  3,861 , + 67,62939.1
113/10/05,220 板橋區,FN1 敏豆 白豆 ,170.6 ,110.5 ,73.2 ,115.0 , +  7,"1,293 ", + 34,148695
113/10/05,220 板橋區,FN4 敏豆 翼豆 ,30.0 ,30.0 ,28.2 ,29.6 , - 63,146 , +999,4321.6
113/10/05,220 板橋區,FN5 敏豆 醜豆 ,96.3 ,78.7 ,70.0 ,80.5 , +  7,179 , + 74,14409.5
113/10/05,220 板橋區,FQ1 毛豆 豆莢 ,45.0 ,45.0 ,45.0 ,45.0 ,  -  ,30 ,  -  ,1350
113/10/05,220 板橋區,FQ2 毛豆 豆仁 ,220.0 ,220.0 ,220.0 ,220.0 ,  -  ,24 ,  -  ,5280
113/10/05,220 板橋區,FR9 青花苔 進口 ,162.5 ,162.5 ,139.9 ,158.0 , -  2,"2,906 ", + 98,459148
113/10/05,220 板橋區,FT1 南瓜 木瓜形 ,48.3 ,36.2 ,28.4 ,37.1 , -  5,"2,399 ", + 82,89002.9
113/10/05,220 板橋區,FT2 南瓜 圓形 ,45.8 ,41.6 ,29.3 ,39.9 , + 33,629 , +999,25097.1
113/10/05,220 板橋區,FT5 南瓜 青如意 ,100.2 ,64.5 ,32.0 ,65.1 , -  7,592 , - 22,38539.2
113/10/05,220 板橋區,FT6 南瓜 東昇 ,33.0 ,33.0 ,33.0 ,33.0 ,  -  ,26 ,  -  ,858
113/10/05,220 板橋區,FT7 南瓜 栗子 ,42.0 ,37.7 ,35.0 ,38.0 ,  -  ,358 ,  -  ,13604
113/10/05,220 板橋區,FT9 南瓜 進口 ,54.1 ,51.7 ,50.0 ,51.8 , -  6,450 , +350,23310
113/10/05,220 板橋區,FU1 隼人瓜  ,21.5 ,18.5 ,15.2 ,18.4 , + 23,808 , - 21,14867.2
113/10/05,220 板橋區,FU2 隼人瓜 瓜苗 ,158.9 ,106.4 ,99.0 ,115.4 , + 11,216 , + 26,24926.4
113/10/05,220 板橋區,FV0 辣椒 其他 ,150.0 ,150.0 ,150.0 ,150.0 ,    0,2 , - 60,300
113/10/05,220 板橋區,FV1 辣椒 紅小 ,119.1 ,113.1 ,100.2 ,111.7 , + 23,122 , + 44,13627.4
113/10/05,220 板橋區,FV4 辣椒 朝天椒 ,110.0 ,104.5 ,75.0 ,99.7 , - 40,34 , +999,3389.8
113/10/05,220 板橋區,FV6 辣椒 糯米椒 ,175.0 ,113.3 ,88.7 ,120.7 , +  1,150 , - 14,18105
113/10/05,220 板橋區,FV9 辣椒 進口 ,123.1 ,102.6 ,75.0 ,101.2 , -  4,390 , +105,39468
113/10/05,220 板橋區,FY4 玉米 玉米筍 ,168.5 ,33.3 ,13.1 ,56.3 , + 50,462 , +190,25988.08
113/10/05,220 板橋區,FY5 玉米 糯米黑 ,28.6 ,20.6 ,17.9 ,21.6 , + 11,"2,144 ", - 35,46310.4
113/10/05,220 板橋區,FY6 玉米 甜軟殼 ,24.3 ,18.7 ,13.3 ,18.7 , +  5,"7,128 ", + 68,133293.6
113/10/05,220 板橋區,FY8 玉米 白龍王 ,8.9 ,6.8 ,5.0 ,6.9 ,  -  ,160 ,  -  ,1104
113/10/05,220 板橋區,FY9 玉米 進口 ,250.0 ,248.0 ,214.3 ,241.7 , + 16,360 ,    0,87012
113/10/05,220 板橋區,FZ1 落花生 生 ,43.8 ,41.5 ,40.0 ,41.7 , -  3,624 , + 81,26020.8
113/10/05,220 板橋區,LA1 甘藍 初秋 ,61.6 ,46.0 ,38.3 ,47.6 , +  9,"5,824 ", +547,277222.4
113/10/05,220 板橋區,LA2 甘藍 改良種 ,49.1 ,37.5 ,24.9 ,37.3 , + 14,"15,306 ", +  5,570913.8
113/10/05,220 板橋區,LA7 甘藍 改良尖 ,43.0 ,33.0 ,20.0 ,32.4 ,  -  ,"1,350 ",  -  ,43740
113/10/05,220 板橋區,LA9 甘藍 進口 ,50.5 ,42.4 ,35.2 ,42.5 , -  6,"7,380 ", +206,313650
113/10/05,220 板橋區,LB1 小白菜 土白菜 ,69.4 ,56.8 ,45.5 ,57.1 , - 10,"1,040 ", - 47,59384
113/10/05,220 板橋區,LB2 小白菜 蚵仔白 ,71.6 ,59.1 ,33.5 ,56.5 , - 14,"2,100 ", + 13,118650
113/10/05,220 板橋區,LB3 小白菜 奶油白 ,50.0 ,40.0 ,30.0 ,40.0 ,  -  ,135 ,  -  ,5400
113/10/05,220 板橋區,LC0 包心白 其他 ,55.0 ,31.3 ,25.0 ,34.8 , + 16,84 , +100,2923.2
113/10/05,220 板橋區,LC1 包心白 包白 ,39.3 ,26.5 ,17.2 ,27.2 , +  1,"5,139 ", + 19,139780.8
113/10/05,220 板橋區,LC9 包心白 進口 ,89.7 ,56.2 ,53.3 ,62.4 , +  1,"2,860 ", + 76,178464
113/10/05,220 板橋區,LD1 青江白菜 小梗 ,63.4 ,54.8 ,42.4 ,54.0 , - 12,"2,646 ", + 60,142884
113/10/05,220 板橋區,LE1 皇宮菜 小葉 ,81.3 ,66.0 ,47.5 ,65.4 , + 31,224 , - 27,14649.6
113/10/05,220 板橋區,LE2 皇宮菜 大葉 ,49.3 ,38.0 ,31.0 ,38.9 , +  2,185 , +270,7196.5
113/10/05,220 板橋區,LF2 蕹菜 小葉 ,74.6 ,62.1 ,56.2 ,63.4 , -  6,"2,720 ", +  7,172448
113/10/05,220 板橋區,LF3 蕹菜 水蕹菜 ,45.0 ,45.0 ,45.0 ,45.0 , - 10,120 , + 50,5400
113/10/05,220 板橋區,LG2 芹菜 白梗 ,190.4 ,170.6 ,149.0 ,170.2 , -  7,235 , + 12,39997
113/10/05,220 板橋區,LG8 芹菜 水耕 ,340.0 ,340.0 ,340.0 ,340.0 ,  -  ,30 ,  -  ,10200
113/10/05,220 板橋區,LG9 芹菜 進口 ,71.4 ,61.1 ,50.0 ,61.0 , + 22,205 , - 59,12505
113/10/05,220 板橋區,LH2 菠菜 角葉 ,96.3 ,65.5 ,30.5 ,64.6 , +  4,"2,091 ", +720,135078.6
113/10/05,220 板橋區,LI3 萵苣菜 本島圓葉 ,103.0 ,100.0 ,84.5 ,97.5 , -  2,698 , - 17,68055
113/10/05,220 板橋區,LI4 萵苣菜 本島尖葉 ,74.0 ,38.3 ,35.0 ,44.8 , - 19,80 , +300,3584
113/10/05,220 板橋區,LI5 萵苣菜 油麥菜 ,82.0 ,73.6 ,52.7 ,71.1 , +  2,"1,430 ", + 61,101673
113/10/05,220 板橋區,LI8 萵苣菜 水耕 ,162.0 ,162.0 ,137.0 ,157.0 , + 26,105 , +  7,16485
113/10/05,220 板橋區,LI9 萵苣菜 進口 ,133.3 ,118.8 ,57.4 ,109.4 , -  2,765 , - 34,83691
113/10/05,220 板橋區,LJ3 芥菜 大芥菜 ,31.0 ,29.4 ,20.1 ,27.9 , +  2,"1,120 ", + 24,31248
113/10/05,220 板橋區,LJ4 芥菜 小芥菜 ,100.1 ,49.7 ,25.0 ,54.8 , + 37,310 , + 41,16988
113/10/05,220 板橋區,LK2 芥藍菜  ,76.1 ,58.6 ,53.0 ,61.0 , - 21,245 , - 23,14945
113/10/05,220 板橋區,LK3 芥藍菜 芥藍芽 ,75.8 ,67.7 ,55.1 ,66.8 , +  2,664 , +140,44355.2
113/10/05,220 板橋區,LM2 莧菜 白莧菜 ,80.9 ,66.5 ,41.9 ,64.5 , - 14,810 , +131,52245
113/10/05,220 板橋區,LN1 油菜  ,57.3 ,45.0 ,25.1 ,43.5 , - 15,"1,835 ", + 90,79822.5
113/10/05,220 板橋區,LN2 油菜 小松菜 ,112.0 ,111.0 ,100.0 ,109.0 ,  -  ,50 ,  -  ,5450
113/10/05,220 板橋區,LO1 甘薯葉  ,80.2 ,57.1 ,38.5 ,58.0 , + 12,"2,280 ", + 54,132240
113/10/05,220 板橋區,LP1 芫荽  ,150.0 ,141.5 ,100.0 ,134.9 , -  6,82 , +145,11061.8
113/10/05,220 板橋區,LP2 九層塔  ,141.4 ,87.2 ,63.4 ,93.3 , + 53,207 , + 25,19313.1
113/10/05,220 板橋區,LP9 芫荽 進口 ,900.0 ,900.0 ,900.0 ,900.0 ,  -  ,40 ,  -  ,36000
113/10/05,220 板橋區,LQ1 紅鳳菜 紅鳳菜 ,100.0 ,93.5 ,70.7 ,90.3 , +  3,208 , - 10,18782.4
113/10/05,220 板橋區,LS1 茴香  ,64.0 ,64.0 ,64.0 ,64.0 , -  4,15 ,    0,960
113/10/05,220 板橋區,LT3 海菜 水蓮 ,170.9 ,149.9 ,124.1 ,149.0 , +  3,519 , +322,77331
113/10/05,220 板橋區,LX1 蕨菜 過貓 ,90.0 ,90.0 ,82.5 ,88.5 , +100,36 , + 44,3186
113/10/05,220 板橋區,LX2 蕨菜 山蘇 ,95.0 ,95.0 ,95.0 ,95.0 ,  -  ,32 ,  -  ,3040
113/10/05,220 板橋區,MA1 洋菇  ,64.7 ,49.9 ,45.0 ,51.9 , +  2,92 , +  7,4774.8
113/10/05,220 板橋區,MA2 洋菇 盒裝 ,55.0 ,50.9 ,42.0 ,49.9 , -  9,23 , - 15,1147.7
113/10/05,220 板橋區,MC0 濕木耳 其他 ,55.0 ,55.0 ,55.0 ,55.0 ,  -  ,2 ,  -  ,110
